:ID,PKG_NAME,PAGE_RANK,:LABEL
alire0,aaa,2.367364192025189,alire
alire1,ada_fuse,1.7296673205935318,alire
alire2,ada_language_server,1.7296673205935318,alire
alire3,ada_lua,1.7296673205935318,alire
alire4,ada_pretty,1.9002181065346813,alire
alire5,ada_toml,1.9694005900697107,alire
alire6,ada_voxel_space_demo,1.7296673205935318,alire
alire7,adabots,1.7296673205935318,alire
alire8,adayaml,1.7296673205935318,alire
alire9,adl_middleware,2.100387711025095,alire
alire10,ado,2.2159929234533404,alire
alire11,ado_postgresql,1.7296673205935318,alire
alire12,ado_sqlite,1.7296673205935318,alire
alire13,aflex,1.7296673205935318,alire
alire14,agpl,1.7296673205935318,alire
alire15,aicwl,1.7296673205935318,alire
alire16,ajunitgen,1.7296673205935318,alire
alire17,anagram,1.7296673205935318,alire
alire18,ansiada,2.1260779457062506,alire
alire19,apdf,1.8486945839298772,alire
alire20,are,1.7296673205935318,alire
alire21,asfml,2.0078863512136884,alire
alire22,asis,1.7296673205935318,alire
alire23,atomic,2.238459650857661,alire
alire24,audio_base,2.0303942594334194,alire
alire25,audio_wavefiles,1.7296673205935318,alire
alire26,aunit,1.7296673205935318,alire
alire27,avltrees,1.7296673205935318,alire
alire28,aws,2.1013101324232304,alire
alire29,axmpp,1.7296673205935318,alire
alire30,ayacc,1.7296673205935318,alire
alire31,b2ssum,1.7296673205935318,alire
alire32,bar_codes,1.7296673205935318,alire
alire33,basalt,1.7296673205935318,alire
alire34,base64,1.7296673205935318,alire
alire35,bb_pico_bsp,1.7296673205935318,alire
alire36,bbqueue,2.044742205886335,alire
alire37,blake2s,2.0303942594334194,alire
alire38,brackelib,1.7296673205935318,alire
alire39,c_strings,1.7296673205935318,alire
alire40,canberra_ada,1.7296673205935318,alire
alire41,chests,1.9002181065346813,alire
alire42,clic,1.7296673205935318,alire
alire43,cmd_ada,1.7296673205935318,alire
alire44,cortex_m,2.307901752317802,alire
alire45,curl,1.9002181065346813,alire
alire46,dcf,2.0303942594334194,alire
alire47,dependency_graph_extractor,1.7296673205935318,alire
alire48,dir_iterators,1.8210790351829174,alire
alire49,dotenv,1.7296673205935318,alire
alire50,eagle_lander,1.7296673205935318,alire
alire51,edc_client,1.7296673205935318,alire
alire52,eeprom_i2c,1.7296673205935318,alire
alire53,elada,1.7296673205935318,alire
alire54,embedded_components,2.208416509787643,alire
alire55,emojis,1.7296673205935318,alire
alire56,endianness,1.7296673205935318,alire
alire57,epoll,1.7296673205935318,alire
alire58,evdev,1.7296673205935318,alire
alire59,excel_writer,1.7296673205935318,alire
alire60,fastpbkdf2_ada,1.7296673205935318,alire
alire61,felix,1.7296673205935318,alire
alire62,florist,1.7296673205935318,alire
alire63,freetypeada,1.9002181065346813,alire
alire64,geste,1.9694005900697107,alire
alire65,geste_examples,1.7296673205935318,alire
alire66,get_password,1.7296673205935318,alire
alire67,gid,2.182070112272326,alire
alire68,glut,1.7296673205935318,alire
alire69,gnat_arm_elf,2.2619781843183713,alire
alire70,gnat_avr_elf,1.7296673205935318,alire
alire71,gnat_external,1.7296673205935318,alire
alire72,gnat_native,1.7296673205935318,alire
alire73,gnat_riscv64_elf,1.7296673205935318,alire
alire74,gnatcoll,2.7408396307844445,alire
alire75,gnatcoll_gmp,2.051060069163026,alire
alire76,gnatcoll_iconv,2.320775206998541,alire
alire77,gnatcoll_lzma,1.7296673205935318,alire
alire78,gnatcoll_omp,1.7296673205935318,alire
alire79,gnatcoll_postgres,1.7296673205935318,alire
alire80,gnatcoll_python,1.7296673205935318,alire
alire81,gnatcoll_python3,1.7296673205935318,alire
alire82,gnatcoll_readline,1.7296673205935318,alire
alire83,gnatcoll_sql,2.0720410990938123,alire
alire84,gnatcoll_sqlite,1.8210790351829174,alire
alire85,gnatcoll_syslog,1.7296673205935318,alire
alire86,gnatcoll_xref,1.7296673205935318,alire
alire87,gnatcoll_zlib,1.7296673205935318,alire
alire88,gnatcov,1.7296673205935318,alire
alire89,gnatprove,1.7296673205935318,alire
alire90,gprbuild,1.7296673205935318,alire
alire91,gtkada,2.3419538922753977,alire
alire92,gwindows,1.7296673205935318,alire
alire93,hal,2.8015185876452398,alire
alire94,hangman,1.7296673205935318,alire
alire95,hello,1.7296673205935318,alire
alire96,hmac,1.8486945839298772,alire
alire97,hungarian,1.7296673205935318,alire
alire98,ini_files,1.7296673205935318,alire
alire99,inotify,1.7296673205935318,alire
alire100,iterators,1.7296673205935318,alire
alire101,itsybitsy_bsp,1.7296673205935318,alire
alire102,itsybitsy_rp2040_bsp,1.7296673205935318,alire
alire103,json,1.7296673205935318,alire
alire104,jupyter_kernel,1.7296673205935318,alire
alire105,jwt,1.7296673205935318,alire
alire106,keystoreada,1.7296673205935318,alire
alire107,lace,1.9256670831203269,alire
alire108,lace_box2d,1.9256670831203269,alire
alire109,lace_bullet,1.9256670831203269,alire
alire110,lace_c_math,2.2518858887918034,alire
alire111,lace_collada,1.9256670831203269,alire
alire112,lace_gel,2.2159929234533404,alire
alire113,lace_gel_animation_demo,1.7296673205935318,alire
alire114,lace_gel_full_demo,1.7296673205935318,alire
alire115,lace_math,2.24575229891611,alire
alire116,lace_opengl,2.006883184949726,alire
alire117,lace_physics,2.006883184949726,alire
alire118,lace_shared,2.513347767396932,alire
alire119,lace_swig,2.1248475220804246,alire
alire120,lace_xml,1.9694564799567027,alire
alire121,lal_highlight,1.7296673205935318,alire
alire122,langkit_support,2.051060069163026,alire
alire123,libadalang,2.4300844610409302,alire
alire124,libadalang_tools,1.8210790351829174,alire
